dataset,category,run,stroke_count,num_svg_strokes,num_disconnected_strokes,disconnected_stroke_ratio,disconnected_stroke_percentage,num_disconnected_endpoints,disconnected_endpoint_ratio,threshold,samples_per_curve,svg_path
SDXL_normal,rabbit_5,normal_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,11,0.22916666666666666,10.0,100,SDXL_normal/rabbit_5/normal_24_strokes/final_svg.svg
SDXL_normal,rabbit_5,normal_32_strokes,32,32,12,0.375,37.5,16,0.25,10.0,100,SDXL_normal/rabbit_5/normal_32_strokes/final_svg.svg
SDXL_normal,teapot_0,normal_16_strokes,16,16,14,0.875,87.5,21,0.65625,10.0,100,SDXL_normal/teapot_0/normal_16_strokes/final_svg.svg
SDXL_normal,teapot_0,normal_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,19,0.3958333333333333,10.0,100,SDXL_normal/teapot_0/normal_24_strokes/final_svg.svg
SDXL_normal,teapot_0,normal_32_strokes,32,32,8,0.25,25.0,13,0.203125,10.0,100,SDXL_normal/teapot_0/normal_32_strokes/final_svg.svg
SDXL_normal,teapot_1,normal_16_strokes,16,16,11,0.6875,68.75,20,0.625,10.0,100,SDXL_normal/teapot_1/normal_16_strokes/final_svg.svg
SDXL_normal,teapot_1,normal_24_strokes,24,24,16,0.6666666666666666,66.66666666666666,22,0.4583333333333333,10.0,100,SDXL_normal/teapot_1/normal_24_strokes/final_svg.svg
SDXL_normal,teapot_1,normal_32_strokes,32,32,15,0.46875,46.875,18,0.28125,10.0,100,SDXL_normal/teapot_1/normal_32_strokes/final_svg.svg
SDXL_normal,teapot_2,normal_16_strokes,16,16,12,0.75,75.0,15,0.46875,10.0,100,SDXL_normal/teapot_2/normal_16_strokes/final_svg.svg
SDXL_normal,teapot_2,normal_24_strokes,24,24,7,0.2916666666666667,29.166666666666668,9,0.1875,10.0,100,SDXL_normal/teapot_2/normal_24_strokes/final_svg.svg
SDXL_normal,teapot_2,normal_32_strokes,32,32,11,0.34375,34.375,13,0.203125,10.0,100,SDXL_normal/teapot_2/normal_32_strokes/final_svg.svg
SDXL_normal,teapot_3,normal_16_strokes,16,16,9,0.5625,56.25,14,0.4375,10.0,100,SDXL_normal/teapot_3/normal_16_strokes/final_svg.svg
SDXL_normal,teapot_3,normal_24_strokes,24,24,12,0.5,50.0,14,0.2916666666666667,10.0,100,SDXL_normal/teapot_3/normal_24_strokes/final_svg.svg
SDXL_normal,teapot_3,normal_32_strokes,32,32,9,0.28125,28.125,12,0.1875,10.0,100,SDXL_normal/teapot_3/normal_32_strokes/final_svg.svg
SDXL_normal,teapot_4,normal_16_strokes,16,16,11,0.6875,68.75,14,0.4375,10.0,100,SDXL_normal/teapot_4/normal_16_strokes/final_svg.svg
SDXL_normal,teapot_4,normal_24_strokes,24,24,15,0.625,62.5,21,0.4375,10.0,100,SDXL_normal/teapot_4/normal_24_strokes/final_svg.svg
SDXL_normal,teapot_4,normal_32_strokes,32,32,12,0.375,37.5,13,0.203125,10.0,100,SDXL_normal/teapot_4/normal_32_strokes/final_svg.svg
SDXL_semantic,airplane_0,semantic_16_strokes,16,16,5,0.3125,31.25,7,0.21875,10.0,100,SDXL_semantic/airplane_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,airplane_0,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,13,0.2708333333333333,10.0,100,SDXL_semantic/airplane_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,airplane_0,semantic_32_strokes,32,32,8,0.25,25.0,10,0.15625,10.0,100,SDXL_semantic/airplane_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,airplane_3,semantic_16_strokes,16,16,12,0.75,75.0,16,0.5,10.0,100,SDXL_semantic/airplane_3/semantic_16_strokes/final_svg.svg
SDXL_semantic,airplane_3,semantic_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,17,0.3541666666666667,10.0,100,SDXL_semantic/airplane_3/semantic_24_strokes/final_svg.svg
SDXL_semantic,airplane_3,semantic_32_strokes,32,32,12,0.375,37.5,12,0.1875,10.0,100,SDXL_semantic/airplane_3/semantic_32_strokes/final_svg.svg
SDXL_semantic,airplane_4,semantic_16_strokes,16,16,15,0.9375,93.75,26,0.8125,10.0,100,SDXL_semantic/airplane_4/semantic_16_strokes/final_svg.svg
